ProviderId,DataYear,BaseScore,ConsistencyScore
450851,2013,73,20
450851,2014,64,20
450851,2015,70,20
450851,2016,70,20
450853,2013,64,20
450853,2014,71,20
450853,2015,57,20
450853,2016,57,20
450855,2013,21,17
450855,2014,26,18
450855,2015,24,18
450855,2016,24,18
450856,2013,80,20
450856,2014,79,20
450856,2015,79,20
450856,2016,79,20
450860,2013,67,20
450860,2014,78,20
450860,2015,76,20
450860,2016,76,20
450862,2013,14,17
450862,2014,22,17
450862,2015,15,16
450862,2016,15,16
450864,2013,75,20
450864,2014,75,20
450864,2015,80,20
450864,2016,80,20
450865,2013,38,20
450865,2014,45,20
450865,2015,20,16
450865,2016,20,16
450867,2013,19,18
450867,2014,15,18
450867,2015,3,17
450867,2016,3,17
450869,2013,8,16
450869,2014,30,19
450869,2015,19,16
450869,2016,19,16
450871,2013,46,20
450871,2014,31,18
450872,2013,68,20
450872,2014,61,20
450872,2015,53,20
450872,2016,53,20
450874,2013,60,20
450874,2014,77,20
450874,2015,63,20
450874,2016,63,20
450875,2013,80,20
450875,2014,80,20
450875,2015,80,20
450875,2016,80,20
450876,2013,50,20
450876,2014,34,19
450876,2015,37,20
450876,2016,37,20
450877,2013,34,20
450877,2014,30,20
450877,2015,23,17
450877,2016,23,17
450880,2013,57,20
450880,2014,22,19
450880,2015,52,20
450880,2016,52,20
450883,2013,70,20
450883,2014,69,20
450883,2015,78,20
450883,2016,78,20
450884,2014,79,20
450885,2013,34,20
450885,2014,15,19
450888,2013,75,20
450888,2014,79,20
450888,2015,78,20
450888,2016,78,20
450889,2013,66,20
450889,2014,71,20
450889,2015,71,20
450889,2016,71,20
450890,2013,49,20
450890,2014,40,20
450890,2015,32,20
450890,2016,32,20
450891,2013,75,20
450891,2014,76,20
450891,2015,71,20
450891,2016,71,20
450893,2013,56,20
450893,2015,76,20
450893,2016,76,20
450894,2015,15,18
450894,2016,15,18
460001,2013,30,16
460001,2014,36,19
460001,2015,17,18
460001,2016,17,18
460003,2013,23,18
460003,2014,30,18
460003,2015,5,14
460003,2016,5,14
460004,2013,33,18
460004,2014,34,18
460004,2015,24,17
460004,2016,24,17
460005,2013,6,15
460005,2014,6,11
460005,2015,5,10
460005,2016,5,10
460006,2013,39,20
460006,2014,43,20
460006,2015,24,19
460006,2016,24,19
460007,2013,45,20
460007,2014,52,20
460007,2015,45,20
460007,2016,45,20
460009,2013,28,18
460009,2014,20,18
460009,2015,20,17
460009,2016,20,17
460010,2013,29,19
460010,2014,30,19
460010,2015,12,14
460010,2016,12,14
460011,2013,38,20
460011,2014,17,17
460011,2015,35,20
460011,2016,35,20
460013,2013,16,18
460013,2014,18,18
460013,2015,11,15
460013,2016,11,15
460014,2013,36,20
460014,2014,21,19
460014,2015,14,17
460014,2016,14,17
460015,2013,47,20
460015,2014,44,20
460015,2015,28,20
460015,2016,28,20
460017,2013,39,20
460017,2014,9,14
460017,2015,22,16
460017,2016,22,16
460019,2013,5,15
460019,2014,6,15
460019,2015,27,18
460019,2016,27,18
460021,2013,42,20
460021,2014,48,20
460021,2015,24,20
460021,2016,24,20
460023,2013,32,17
460023,2014,36,17
460023,2015,17,17
460023,2016,17,17
460026,2014,70,20
460026,2015,44,20
460026,2016,44,20
460030,2013,13,19
460030,2014,8,13
460030,2015,27,20
460030,2016,27,20
460035,2015,Not Available,Not Available
460035,2016,Not Available,Not Available
460039,2014,Not Available,Not Available
460039,2015,64,20
460039,2016,64,20
460041,2013,34,20
460041,2014,15,18
460041,2015,11,16
460041,2016,11,16
460042,2013,14,19
460042,2014,15,18
460042,2015,16,16
460042,2016,16,16
460043,2013,56,19
460044,2013,42,20
460044,2014,36,20
460044,2015,17,17
460044,2016,17,17
460047,2013,10,16
460047,2014,5,14
460047,2015,5,12
460047,2016,5,12
460049,2013,63,20
460049,2014,52,20
460049,2015,34,17
460049,2016,34,17
460051,2013,49,16
460051,2014,14,17
460051,2015,4,14
460051,2016,4,14
460052,2013,15,18
460052,2014,19,18
460052,2015,15,17
460052,2016,15,17
460054,2013,38,19
460054,2014,42,19
460054,2015,36,17
460054,2016,36,17
460057,2013,75,20
460057,2014,60,20
460057,2015,58,20
460057,2016,58,20
460058,2013,37,20
460058,2014,32,19
460058,2015,16,14
460058,2016,16,14
460060,2015,31,19
460060,2016,31,19
470001,2013,29,18
470001,2014,26,19
470001,2015,18,18
470001,2016,18,18
470003,2013,19,15
470003,2014,13,11
470003,2015,22,13
470003,2016,22,13
470005,2013,8,16
470005,2014,56,20
470005,2015,37,20
470005,2016,37,20
470011,2013,23,19
470011,2014,44,20
470011,2015,44,20
470011,2016,44,20
470012,2013,30,19
470012,2014,45,18
470012,2015,19,16
470012,2016,19,16
470024,2013,32,19
470024,2014,21,18
470024,2015,11,18
470024,2016,11,18
490001,2013,30,19
490001,2014,25,19
490001,2015,33,20
490001,2016,33,20
490002,2014,9,14
490002,2015,12,15
490002,2016,12,15
490004,2013,10,18
490004,2014,22,19
490004,2015,10,16
490004,2016,10,16
490005,2013,23,18
490005,2014,6,15
490005,2015,2,9
490005,2016,2,9
490007,2013,25,18
490007,2014,45,20
490007,2015,31,18
490007,2016,31,18
490009,2013,10,12
490009,2014,13,12
490009,2015,9,10
490009,2016,9,10
490011,2013,9,18
490011,2014,5,15
490011,2015,16,17
490011,2016,16,17
490013,2013,32,20
490013,2014,40,20
490013,2015,29,20
490013,2016,29,20
490017,2013,8,17
490017,2014,7,16
490017,2015,13,16
490017,2016,13,16
490018,2013,12,18
490018,2014,12,17
490018,2015,34,17
490018,2016,34,17
490019,2013,27,16
490019,2014,26,20
490019,2015,30,19
490019,2016,30,19
490020,2013,10,15
490020,2014,8,15
490020,2015,5,14
490020,2016,5,14
490021,2013,41,20
490021,2014,33,20
490021,2015,21,19
490021,2016,21,19
490022,2013,7,16
490022,2014,14,17
490022,2015,6,16
490022,2016,6,16
490023,2013,7,16
490023,2014,28,19
490023,2015,12,18
490023,2016,12,18
490024,2013,22,16
490024,2014,6,14
490024,2015,9,16
490024,2016,9,16
490032,2013,14,16
490032,2014,21,18
490032,2015,22,14
490032,2016,22,14
490033,2013,17,14
490033,2014,17,17
490033,2015,13,16
490033,2016,13,16
490037,2013,7,10
490037,2014,21,15
490037,2015,21,12
490037,2016,21,12
490038,2013,20,15
490038,2014,52,20
490038,2015,43,20
490038,2016,43,20
490040,2013,1,15
490040,2014,7,15
490040,2015,15,13
490040,2016,15,13
490041,2013,16,17
490041,2014,11,16
490041,2015,23,16
490041,2016,23,16
490042,2013,18,18
490042,2014,47,20
490042,2015,22,19
490042,2016,22,19
490043,2013,4,16
490043,2014,10,13
490043,2015,24,16
490043,2016,24,16
490044,2013,41,20
490044,2014,48,20
490044,2015,41,20
490044,2016,41,20
490045,2013,23,19
490045,2014,3,14
490045,2015,3,14
490045,2016,3,14
490046,2013,27,15
490046,2014,45,18
490046,2015,44,20
490046,2016,44,20
490048,2013,19,17
490048,2014,8,15
490048,2015,5,12
490048,2016,5,12
490050,2013,52,20
490050,2014,52,20
490050,2015,47,20
490050,2016,47,20
490052,2013,24,18
490052,2014,17,17
490052,2015,14,16
490052,2016,14,16
490053,2013,7,17
490053,2014,15,16
490053,2015,10,16
490053,2016,10,16
490057,2013,33,18
490057,2014,40,20
490057,2015,27,19
490057,2016,27,19
490059,2013,26,20
490059,2014,16,19
490059,2015,15,17
490059,2016,15,17
490060,2013,19,19
490060,2014,23,19
490060,2015,6,18
490060,2016,6,18
490063,2013,9,13
490063,2014,4,13
490063,2015,16,15
490063,2016,16,15
490066,2013,50,19
490066,2014,39,19
490066,2015,39,19
490066,2016,39,19
490067,2013,31,19
490067,2014,16,19
490067,2015,8,17
490067,2016,8,17
490069,2013,30,20
490069,2014,19,17
490069,2015,29,16
490069,2016,29,16
490075,2013,13,14
490075,2014,7,13
490075,2015,12,13
490075,2016,12,13
490077,2013,49,20
490077,2014,38,19
490077,2015,24,16
490077,2016,24,16
490079,2013,4,14
490079,2014,4,12
490079,2015,6,11
490079,2016,6,11
490084,2013,15,14
490084,2014,34,17
490084,2015,25,19
490084,2016,25,19
490088,2013,25,20
490088,2014,8,17
490088,2015,15,16
490088,2016,15,16
490089,2013,20,18
490089,2014,36,20
490089,2015,10,16
490089,2016,10,16
490090,2013,34,18
490090,2014,26,16
490090,2015,18,16
490090,2016,18,16
490092,2013,33,20
490092,2014,17,19
490092,2015,16,18
490092,2016,16,18
490093,2013,44,20
490093,2014,37,20
490093,2015,42,20
490093,2016,42,20
490094,2014,41,19
490094,2015,33,18
490094,2016,33,18
490097,2013,8,14
490097,2014,15,12
490097,2015,24,14
490097,2016,24,14
490098,2013,23,18
490098,2014,22,18
490098,2015,34,18
490098,2016,34,18
490101,2013,9,15
490101,2014,7,16
490101,2015,18,18
490101,2016,18,18
490107,2013,16,15
490107,2014,2,15
490107,2015,4,15
490107,2016,4,15
490110,2013,29,20
490110,2014,17,19
490110,2015,13,15
490110,2016,13,15
490111,2013,40,20
490111,2014,31,20
490111,2015,35,19
490111,2016,35,19
490112,2013,15,18
490112,2014,6,17
490112,2015,8,17
490112,2016,8,17
490113,2013,10,16
490113,2014,19,15
490113,2015,11,17
490113,2016,11,17
490114,2013,43,20
490114,2014,31,18
490114,2015,25,19
490114,2016,25,19
490115,2013,47,20
490115,2014,11,16
490115,2015,16,17
490115,2016,16,17
490116,2013,38,20
490116,2014,24,18
490116,2015,28,19
490116,2016,28,19
490117,2014,43,18
490117,2015,73,20
490117,2016,73,20
490118,2013,35,20
490118,2014,16,20
490118,2015,15,19
490118,2016,15,19
490119,2013,40,20
490119,2014,43,20
490119,2015,35,20
490119,2016,35,20
490120,2013,24,16
490120,2014,25,17
490120,2015,16,18
490120,2016,16,18
490122,2013,12,17
490122,2014,10,15
490122,2015,23,18
490122,2016,23,18
490123,2013,42,20
490123,2014,45,19
490123,2015,44,18
490123,2016,44,18
490126,2013,19,18
490126,2014,15,15
490126,2015,31,17
490126,2016,31,17
490127,2014,21,16
490127,2015,45,20
490127,2016,45,20
490130,2013,34,18
490130,2014,28,18
490130,2015,13,12
490130,2016,13,12
490136,2013,27,19
490136,2014,12,17
490136,2015,10,15
490136,2016,10,15
490140,2013,23,17
490140,2014,26,17
490140,2015,30,19
490140,2016,30,19
490141,2013,23,18
490141,2014,12,17
490141,2015,4,14
490141,2016,4,14
490143,2014,42,20
490143,2015,52,20
490143,2016,52,20
490144,2015,49,20
490144,2016,49,20
500001,2013,21,17
500001,2014,20,16
500001,2015,22,17
500001,2016,22,17
500002,2013,37,20
500002,2014,31,20
500002,2015,13,16
500002,2016,13,16
500003,2013,13,18
500003,2014,1,15
500003,2015,10,16
500003,2016,10,16
500005,2013,43,15
500005,2014,38,15
500005,2015,25,14
500005,2016,25,14
500007,2013,47,20
500007,2014,42,20
500007,2015,16,19
500007,2016,16,19
500008,2013,26,16
500008,2014,35,20
500008,2015,40,20
500008,2016,40,20
500011,2013,2,15
500011,2014,3,13
500011,2015,1,11
500011,2016,1,11
500012,2013,14,14
500012,2014,6,12
500012,2015,5,13
500012,2016,5,13
500014,2013,30,19
500014,2014,14,16
500014,2015,13,16
500014,2016,13,16
500015,2013,4,9
500015,2014,6,4
500015,2015,6,3
500015,2016,6,3
500016,2013,41,20
500016,2014,34,20
500016,2015,26,18
500016,2016,26,18
500019,2013,24,19
500019,2014,19,18
500019,2015,22,18
500019,2016,22,18
500021,2013,23,16
500021,2014,8,12
500021,2015,10,13
500021,2016,10,13
500024,2013,24,17
500024,2014,14,17
500024,2015,13,17
500024,2016,13,17
500025,2013,20,15
500025,2014,7,15
500025,2015,13,14
500025,2016,13,14
500026,2013,8,12
500026,2014,11,13
500026,2015,3,11
500026,2016,3,11
500027,2013,8,16
500027,2014,14,18
500027,2015,19,16
500027,2016,19,16
500030,2013,19,17
500030,2014,27,13
500030,2015,13,14
500030,2016,13,14
500031,2013,14,14
500031,2014,8,16
500031,2015,14,15
500031,2016,14,15
500033,2013,1,13
500033,2014,28,16
500033,2015,23,14
500033,2016,23,14
500036,2013,10,17
500036,2014,8,15
500036,2015,2,13
500036,2016,2,13
500037,2013,27,19
500037,2014,22,18
500037,2015,20,16
500037,2016,20,16
500039,2013,42,17
500039,2014,10,10
500039,2015,5,9
500039,2016,5,9
500041,2013,38,15
500041,2014,29,15
500041,2015,18,15
500041,2016,18,15
500044,2013,5,17
500044,2014,16,15
500044,2015,4,12
500044,2016,4,12
500049,2013,13,18
500049,2014,33,19
500049,2015,23,17
500049,2016,23,17
500050,2013,24,18
500050,2014,17,17
500050,2015,7,12
500050,2016,7,12
500051,2013,26,18
500051,2014,19,18
500051,2015,25,17
500051,2016,25,17
500053,2013,36,18
500053,2014,25,19
500053,2015,9,17
500053,2016,9,17
500054,2013,18,16
500054,2014,11,15
500054,2015,9,15
500054,2016,9,15
500058,2013,8,15
500058,2014,22,19
500058,2015,14,17
500058,2016,14,17
500060,2013,34,20
500060,2014,16,18
500060,2015,8,10
500060,2016,8,10
500064,2013,14,14
500064,2014,17,15
500064,2015,7,12
500064,2016,7,12
500072,2013,18,15
500072,2014,13,15
500072,2015,23,16
500072,2016,23,16
500077,2013,16,16
500077,2014,7,16
500077,2015,6,15
500077,2016,6,15
500079,2013,18,15
500079,2014,20,16
500079,2015,5,15
500079,2016,5,15
500084,2013,12,8
500084,2014,10,11
500084,2015,17,12
500084,2016,17,12
500088,2013,23,19
500088,2014,11,17
500088,2015,12,16
500088,2016,12,16
500108,2013,25,15
500108,2014,15,14
500108,2015,9,10
500108,2016,9,10
500119,2013,19,18
500119,2014,14,14
500119,2015,13,17
500119,2016,13,17
500124,2013,19,18
500124,2014,16,17
500124,2015,20,18
500124,2016,20,18
500129,2013,20,17
500129,2014,3,12
500129,2015,10,12
500129,2016,10,12
500139,2013,34,17
500139,2014,21,17
500139,2015,21,19
500139,2016,21,19
500141,2013,7,11
500141,2014,11,16
500141,2015,9,15
500141,2016,9,15
500148,2013,60,20
500148,2014,69,20
500148,2015,55,20
500148,2016,55,20
500150,2013,34,20
500150,2014,39,20
500150,2015,32,20
500150,2016,32,20
500151,2013,27,19
500151,2014,14,16
500151,2015,18,16
500151,2016,18,16
500152,2013,28,17
500152,2014,22,20
500152,2015,18,19
500152,2016,18,19
510001,2013,18,13
510001,2014,31,15
510001,2015,12,12
510001,2016,12,12
510002,2013,26,18
510002,2014,29,19
510002,2015,22,17
510002,2016,22,17
510006,2013,30,16
510006,2014,13,16
510006,2015,16,17
510006,2016,16,17
510007,2013,33,20
510007,2014,34,20
510007,2015,28,19
510007,2016,28,19
510008,2013,24,16
510008,2014,5,15
510008,2015,9,14
510008,2016,9,14
510012,2013,36,18
510012,2014,40,20
510012,2015,31,20
510012,2016,31,20
510013,2013,14,17
510013,2014,11,15
510013,2015,34,18
510013,2016,34,18
510022,2013,2,12
510022,2014,18,12
510022,2015,13,12
510022,2016,13,12
510023,2013,4,7
510023,2014,24,9
510023,2015,25,8
510023,2016,25,8
510024,2013,37,20
510024,2014,38,20
510024,2015,25,19
510024,2016,25,19
510029,2013,18,17
510029,2014,5,17
510029,2015,10,16
510029,2016,10,16
510030,2013,23,16
510030,2014,27,15
510030,2015,19,15
510030,2016,19,15
510031,2013,22,20
510031,2014,18,18
510031,2015,42,20
510031,2016,42,20
510038,2013,14,19
510038,2014,33,18
510038,2015,11,16
510038,2016,11,16
510039,2013,12,15
510039,2014,11,16
510039,2015,6,15
510039,2016,6,15
510046,2013,25,19
510046,2014,19,19
510046,2015,14,19
510046,2016,14,19
510047,2013,14,16
510047,2014,6,13
510047,2015,2,14
510047,2016,2,14
510048,2013,25,19
510048,2014,5,13
510048,2015,8,14
510048,2016,8,14
510050,2013,6,15
510050,2014,36,20
510050,2015,15,17
510050,2016,15,17
510053,2013,48,20
510055,2013,39,20
510055,2014,25,20
510055,2015,16,18
510055,2016,16,18
510058,2013,8,13
510058,2014,11,11
510058,2015,6,11
510058,2016,6,11
510062,2013,24,19
510062,2014,8,18
510062,2015,3,14
510062,2016,3,14
510070,2013,1,13
510070,2014,1,10
510070,2015,2,8
510070,2016,2,8
510071,2013,3,12
510071,2014,17,16
510071,2015,30,16
510071,2016,30,16
510072,2013,16,14
510072,2014,20,17
510072,2015,24,11
510072,2016,24,11
510077,2013,10,14
510077,2014,18,14
510082,2013,12,16
510082,2014,13,13
510082,2015,34,16
510082,2016,34,16
510085,2013,2,8
510086,2013,61,20
510086,2014,42,18
510086,2015,46,20
510086,2016,46,20
520002,2013,38,20
520002,2014,49,20
520002,2015,50,20
520002,2016,50,20
520004,2013,26,20
520004,2014,27,19
520004,2015,30,18
520004,2016,30,18
520008,2013,43,20
520008,2014,48,20
520008,2015,19,17
520008,2016,19,17
520009,2013,39,20
520009,2014,39,20
520009,2015,40,20
520009,2016,40,20
520011,2013,52,20
520011,2014,51,20
520011,2015,49,20
520011,2016,49,20
520013,2013,34,20
520013,2014,40,20
520013,2015,33,20
520013,2016,33,20
520017,2013,45,20
520017,2014,54,20
520017,2015,64,20
520017,2016,64,20
520019,2013,41,20
520019,2014,32,20
520019,2015,34,20
520019,2016,34,20
520021,2013,19,17
520021,2014,17,19
520021,2015,23,16
520021,2016,23,16
520027,2013,6,10
520027,2014,13,14
520027,2015,14,14
520027,2016,14,14
520028,2013,54,20
520028,2014,55,20
520028,2015,60,20
520028,2016,60,20
520030,2013,32,20
520030,2014,32,20
520030,2015,21,18
520030,2016,21,18
520033,2013,56,20
520033,2014,38,20
520033,2015,47,20
520033,2016,47,20
520034,2013,49,20
520034,2014,44,20
520034,2015,48,20
520034,2016,48,20
520035,2013,33,20
520035,2014,32,19
520035,2015,47,20
520035,2016,47,20
520037,2013,28,17
520037,2014,21,16
520037,2015,14,14
520037,2016,14,14
520038,2013,23,18
520038,2014,37,20
520038,2015,36,19
520038,2016,36,19
520041,2013,17,16
520041,2014,34,20
520041,2015,20,17
520041,2016,20,17
520044,2013,9,15
520044,2014,29,18
520044,2015,16,18
520044,2016,16,18
520045,2013,12,16
520045,2014,35,19
520045,2015,19,19
520045,2016,19,19
520048,2013,37,20
520048,2014,39,20
520048,2015,35,18
520048,2016,35,18
520049,2013,61,20
520049,2014,63,20
520049,2015,52,20
520049,2016,52,20
520051,2013,22,17
520051,2014,8,15
520051,2015,11,15
520051,2016,11,15
520057,2013,51,20
520057,2014,58,20
520057,2015,58,20
520057,2016,58,20
520059,2013,20,18
520059,2014,6,15
520059,2015,28,16
520059,2016,28,16
520062,2013,59,20
520062,2014,35,20
520062,2015,50,20
520062,2016,50,20
520063,2013,30,19
520063,2014,20,17
520063,2015,11,15
520063,2016,11,15
520066,2013,10,17
520066,2014,35,18
520066,2015,29,20
520066,2016,29,20
520070,2013,59,20
520070,2014,42,20
520070,2015,35,18
520070,2016,35,18
520071,2013,18,18
520071,2014,39,20
520071,2015,39,17
520071,2016,39,17
520075,2013,27,20
520075,2014,18,18
520075,2015,30,20
520075,2016,30,20
520076,2013,25,18
520076,2014,21,19
520076,2015,37,20
520076,2016,37,20
520078,2013,29,19
520078,2014,20,17
520078,2015,10,17
520078,2016,10,17
520083,2013,47,19
520083,2014,64,20
520083,2015,46,20
520083,2016,46,20
520087,2013,32,19
520087,2014,26,15
520087,2015,32,19
520087,2016,32,19
520088,2013,10,19
520088,2014,16,18
520088,2015,34,19
520088,2016,34,19
520089,2013,25,19
520089,2014,29,19
520089,2015,31,20
520089,2016,31,20
520091,2013,17,15
520091,2014,57,20
520091,2015,43,18
520091,2016,43,18
520095,2013,74,20
520095,2014,74,20
520095,2015,77,20
520095,2016,77,20
520096,2013,21,17
520096,2014,29,19
520096,2015,11,16
520096,2016,11,16
520097,2013,12,18
520097,2014,34,20
520097,2015,46,20
520097,2016,46,20
520098,2013,33,17
520098,2014,45,20
520098,2015,43,20
520098,2016,43,20
520100,2013,25,19
520100,2014,23,19
520102,2013,13,17
520102,2014,27,17
520102,2015,33,20
520102,2016,33,20
520103,2013,28,20
520103,2014,30,20
520103,2015,28,20
520103,2016,28,20
520107,2013,14,16
520107,2014,25,17
520107,2015,25,20
520107,2016,25,20
520109,2013,22,18
520109,2014,16,15
520109,2015,22,10
520109,2016,22,10
520113,2013,22,15
520113,2014,38,18
520113,2015,35,17
520113,2016,35,17
520116,2013,32,19
520116,2014,24,16
520116,2015,42,18
520116,2016,42,18
520136,2013,20,20
520136,2014,16,20
520136,2015,7,19
520136,2016,7,19
520138,2013,26,17
520138,2014,25,19
520138,2015,18,17
520138,2016,18,17
520139,2013,21,15
520139,2014,23,18
520139,2015,19,17
520139,2016,19,17
520160,2013,27,19
520160,2014,21,20
520160,2015,11,18
520160,2016,11,18
520177,2013,44,20
520177,2014,31,19
520177,2015,33,19
520177,2016,33,19
520189,2013,29,19
520189,2014,13,19
520189,2015,25,20
520189,2016,25,20
520193,2013,45,20
520193,2014,33,20
520193,2015,49,20
520193,2016,49,20
520194,2013,80,20
520194,2014,80,20
520194,2015,80,20
520194,2016,80,20
520196,2013,78,20
520196,2014,77,20
520196,2015,80,20
520196,2016,80,20
520198,2013,35,19
520198,2014,32,19
520198,2015,44,20
520198,2016,44,20
520202,2013,38,19
520202,2014,36,20
520202,2015,35,19
520202,2016,35,19
520204,2013,70,20
520204,2014,44,19
520204,2015,38,17
520204,2016,38,17
520205,2013,78,20
520205,2014,79,20
520205,2015,79,20
520205,2016,79,20
520206,2013,52,20
520206,2014,60,20
520206,2015,62,20
520206,2016,62,20
520207,2013,48,20
520207,2014,59,20
520207,2015,52,20
520207,2016,52,20
520208,2014,59,20
520208,2015,42,20
520208,2016,42,20
530002,2013,18,15
