ProviderId,DataYear,MId_3_AchievementPoints,MId_6_AchievementPoints,MId_7_AchievementPoints,MId_1_AchievementPoints,MId_4_AchievementPoints,MId_5_AchievementPoints,MId_2_AchievementPoints,MId_8_AchievementPoints,MId_3_ImprovementPoints,MId_6_ImprovementPoints,MId_7_ImprovementPoints,MId_1_ImprovementPoints,MId_4_ImprovementPoints,MId_5_ImprovementPoints,MId_2_ImprovementPoints,MId_8_ImprovementPoints,MId_3_DimensionScore,MId_6_DimensionScore,MId_7_DimensionScore,MId_1_DimensionScore,MId_4_DimensionScore,MId_5_DimensionScore,MId_2_DimensionScore,MId_8_DimensionScore
390006,2015,0 out of 10,5 out of 10,1 out of 10,1 out of 10,6 out of 10,10 out of 10,2 out of 10,4 out of 10,0 out of 9,1 out of 9,2 out of 9,1 out of 9,3 out of 9,9 out of 9,0 out of 9,0 out of 9,0 out of 10,5 out of 10,2 out of 10,1 out of 10,6 out of 10,10 out of 10,2 out of 10,4 out of 10
390006,2016,0 out of 10,5 out of 10,1 out of 10,1 out of 10,6 out of 10,10 out of 10,2 out of 10,4 out of 10,0 out of 9,1 out of 9,2 out of 9,1 out of 9,3 out of 9,9 out of 9,0 out of 9,0 out of 9,0 out of 10,5 out of 10,2 out of 10,1 out of 10,6 out of 10,10 out of 10,2 out of 10,4 out of 10
390008,2013,0 out of 10,2 out of 10,7 out of 10,5 out of 10,6 out of 10,5 out of 10,5 out of 10,8 out of 10,1 out of 9,2 out of 9,6 out of 9,3 out of 9,4 out of 9,6 out of 9,4 out of 9,6 out of 9,1 out of 10,2 out of 10,7 out of 10,5 out of 10,6 out of 10,6 out of 10,5 out of 10,8 out of 10
390008,2014,2 out of 10,4 out of 10,1 out of 10,4 out of 10,5 out of 10,6 out of 10,1 out of 10,3 out of 10,0 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 9,5 out of 9,0 out of 9,0 out of 9,2 out of 10,4 out of 10,1 out of 10,4 out of 10,5 out of 10,6 out of 10,1 out of 10,3 out of 10
390008,2015,3 out of 10,0 out of 10,0 out of 10,4 out of 10,3 out of 10,4 out of 10,3 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,3 out of 10,0 out of 10,0 out of 10,4 out of 10,3 out of 10,4 out of 10,3 out of 10,1 out of 10
390008,2016,3 out of 10,0 out of 10,0 out of 10,4 out of 10,3 out of 10,4 out of 10,3 out of 10,1 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 9,3 out of 10,0 out of 10,0 out of 10,4 out of 10,3 out of 10,4 out of 10,3 out of 10,1 out of 10
390009,2013,3 out of 10,2 out of 10,1 out of 10,0 out of 10,3 out of 10,5 out of 10,3 out of 10,1 out of 10,4 out of 9,1 out of 9,3 out of 9,1 out of 9,4 out of 9,4 out of 9,4 out of 9,2 out of 9,4 out of 10,2 out of 10,3 out of 10,1 out of 10,4 out of 10,5 out of 10,4 out of 10,2 out of 10
390009,2014,0 out of 10,1 out of 10,0 out of 10,0 out of 10,2 out of 10,3 out of 10,2 out of 10,2 out of 10,0 out of 9,0 out of 9,1 out of 9,1 out of 9,1 out of 9,0 out of 9,0 out of 9,2 out of 9,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,3 out of 10,2 out of 10,2 out of 10
390009,2015,0 out of 10,1 out of 10,0 out of 10,0 out of 10,2 out of 10,3 out of 10,1 out of 10,2 out of 10,1 out of 9,1 out of 9,0 out of 9,2 out of 9,2 out of 9,2 out of 9,2 out of 9,2 out of 9,1 out of 10,1 out of 10,0 out of 10,2 out of 10,2 out of 10,3 out of 10,2 out of 10,2 out of 10
390009,2016,0 out of 10,1 out of 10,0 out of 10,0 out of 10,2 out of 10,3 out of 10,1 out of 10,2 out of 10,1 out of 9,1 out of 9,0 out of 9,2 out of 9,2 out of 9,2 out of 9,2 out of 9,2 out of 9,1 out of 10,1 out of 10,0 out of 10,2 out of 10,2 out of 10,3 out of 10,2 out of 10,2 out of 10
390012,2013,0 out of 10,2 out of 10,4 out of 10,2 out of 10,6 out of 10,1 out of 10,4 out of 10,6 out of 10,2 out of 9,5 out of 9,4 out of 9,3 out of 9,7 out of 9,5 out of 9,2 out of 9,7 out of 9,2 out of 10,5 out of 10,4 out of 10,3 out of 10,7 out of 10,5 out of 10,4 out of 10,7 out of 10
390012,2014,3 out of 10,4 out of 10,5 out of 10,5 out of 10,10 out of 10,1 out of 10,7 out of 10,8 out of 10,3 out of 9,5 out of 9,5 out of 9,5 out of 9,9 out of 9,3 out of 9,7 out of 9,9 out of 9,3 out of 10,5 out of 10,5 out of 10,5 out of 10,10 out of 10,3 out of 10,7 out of 10,9 out of 10
390012,2015,0 out of 10,3 out of 10,2 out of 10,2 out of 10,7 out of 10,2 out of 10,5 out of 10,6 out of 10,0 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,3 out of 10,2 out of 10,2 out of 10,7 out of 10,2 out of 10,5 out of 10,6 out of 10
390012,2016,0 out of 10,3 out of 10,2 out of 10,2 out of 10,7 out of 10,2 out of 10,5 out of 10,6 out of 10,0 out of 9,3 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,3 out of 10,2 out of 10,2 out of 10,7 out of 10,2 out of 10,5 out of 10,6 out of 10
390013,2013,3 out of 10,5 out of 10,4 out of 10,0 out of 10,6 out of 10,6 out of 10,6 out of 10,7 out of 10,2 out of 9,2 out of 9,3 out of 9,0 out of 9,5 out of 9,3 out of 9,5 out of 9,5 out of 9,3 out of 10,5 out of 10,4 out of 10,0 out of 10,6 out of 10,6 out of 10,6 out of 10,7 out of 10
390013,2014,2 out of 10,4 out of 10,0 out of 10,0 out of 10,4 out of 10,5 out of 10,2 out of 10,5 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,3 out of 9,0 out of 9,1 out of 9,2 out of 10,4 out of 10,0 out of 10,0 out of 10,4 out of 10,5 out of 10,2 out of 10,5 out of 10
390013,2015,3 out of 10,4 out of 10,0 out of 10,0 out of 10,5 out of 10,8 out of 10,4 out of 10,5 out of 10,0 out of 9,1 out of 9,0 out of 9,0 out of 9,2 out of 9,5 out of 9,0 out of 9,0 out of 9,3 out of 10,4 out of 10,0 out of 10,0 out of 10,5 out of 10,8 out of 10,4 out of 10,5 out of 10
390013,2016,3 out of 10,4 out of 10,0 out of 10,0 out of 10,5 out of 10,8 out of 10,4 out of 10,5 out of 10,0 out of 9,1 out of 9,0 out of 9,0 out of 9,2 out of 9,5 out of 9,0 out of 9,0 out of 9,3 out of 10,4 out of 10,0 out of 10,0 out of 10,5 out of 10,8 out of 10,4 out of 10,5 out of 10
390016,2013,2 out of 10,0 out of 10,3 out of 10,0 out of 10,2 out of 10,10 out of 10,0 out of 10,0 out of 10,2 out of 9,0 out of 9,3 out of 9,2 out of 9,3 out of 9,9 out of 9,0 out of 9,1 out of 9,2 out of 10,0 out of 10,3 out of 10,2 out of 10,3 out of 10,10 out of 10,0 out of 10,1 out of 10
390016,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,7 out of 10,1 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,5 out of 9,2 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,7 out of 10,2 out of 10,0 out of 10
390016,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10
390016,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,2 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10
390019,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,1 out of 10,0 out of 10,0 out of 10,1 out of 9,0 out of 9,0 out of 9,0 out of 9,2 out of 9,2 out of 9,0 out of 9,0 out of 9,1 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 10,2 out of 10,0 out of 10,0 out of 10
390019,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,7 out of 10,0 out of 10,0 out of 10,1 out of 9,2 out of 9,1 out of 9,0 out of 9,1 out of 9,7 out of 9,0 out of 9,2 out of 9,1 out of 10,2 out of 10,1 out of 10,0 out of 10,1 out of 10,7 out of 10,0 out of 10,2 out of 10
390019,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,8 out of 10,1 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,7 out of 9,1 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,8 out of 10,1 out of 10,0 out of 10
390019,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,8 out of 10,1 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,7 out of 9,1 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,8 out of 10,1 out of 10,0 out of 10
390026,2013,3 out of 10,1 out of 10,0 out of 10,0 out of 10,6 out of 10,0 out of 10,1 out of 10,2 out of 10,4 out of 9,2 out of 9,0 out of 9,1 out of 9,6 out of 9,0 out of 9,4 out of 9,4 out of 9,4 out of 10,2 out of 10,0 out of 10,1 out of 10,6 out of 10,0 out of 10,4 out of 10,4 out of 10
390026,2014,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 10,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,2 out of 9,5 out of 9,0 out of 9,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,2 out of 10,5 out of 10,0 out of 10
390026,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10
390026,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10
390027,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 9,0 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,1 out of 10,0 out of 10,0 out of 10
390027,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,2 out of 9,3 out of 9,3 out of 9,1 out of 9,2 out of 9,1 out of 9,3 out of 9,2 out of 9,2 out of 10,3 out of 10,3 out of 10,1 out of 10,2 out of 10,1 out of 10,3 out of 10,2 out of 10
390027,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,1 out of 9,1 out of 9,2 out of 9,4 out of 9,0 out of 9,1 out of 9,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,4 out of 10,0 out of 10,1 out of 10
390027,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,1 out of 9,1 out of 9,2 out of 9,4 out of 9,0 out of 9,1 out of 9,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,4 out of 10,0 out of 10,1 out of 10
390028,2013,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,3 out of 10,0 out of 10,0 out of 10,0 out of 9,2 out of 9,4 out of 9,1 out of 9,3 out of 9,4 out of 9,3 out of 9,3 out of 9,0 out of 10,2 out of 10,4 out of 10,1 out of 10,3 out of 10,4 out of 10,3 out of 10,3 out of 10
390028,2014,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,4 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,0 out of 9,1 out of 9,2 out of 9,3 out of 9,0 out of 9,1 out of 9,0 out of 10,1 out of 10,0 out of 10,1 out of 10,2 out of 10,4 out of 10,0 out of 10,1 out of 10
390028,2015,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,0 out of 9,1 out of 9,1 out of 9,1 out of 9,2 out of 9,3 out of 9,0 out of 10,1 out of 10,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,3 out of 10
390028,2016,0 out of 10,0 out of 10,0 out of 10,0 out of 10,0 out of 10,1 out of 10,0 out of 10,0 out of 10,0 out of 9,1 out of 9,0 out of 9,1 out of 9,1 out of 9,1 out of 9,2 out of 9,3 out of 9,0 out of 10,1 out of 10,0 out of 10,1 out of 10,1 out of 10,1 out of 10,2 out of 10,3 out of 10
390030,2013,3 out of 10,0 out of 10,3 out of 10,1 out of 10,4 out of 10,0 out of 10,3 out of 10,6 out of 10,4 out of 9,2 out of 9,6 out of 9,3 out of 9,6 out of 9,2 out of 9,5 out of 9,5 out of 9,4 out of 10,2 out of 10,6 out of 10,3 out of 10,6 out of 10,2 out of 10,5 out of 10,6 out of 10
390030,2014,2 out of 10,0 out of 10,3 out of 10,1 out of 10,5 out of 10,0 out of 10,3 out of 10,6 out of 10,1 out of 9,2 out of 9,2 out of 9,2 out of 9,4 out of 9,3 out of 9,1 out of 9,4 out of 9,2 out of 10,2 out of 10,3 out of 10,2 out of 10,5 out of 10,3 out of 10,3 out of 10,6 out of 10
390030,2015,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,3 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,2 out of 10,0 out of 10,5 out of 10
390030,2016,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,0 out of 10,0 out of 10,5 out of 10,0 out of 9,0 out of 9,0 out of 9,1 out of 9,3 out of 9,2 out of 9,0 out of 9,0 out of 9,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,2 out of 10,0 out of 10,5 out of 10
390031,2013,0 out of 10,0 out of 10,0 out of 10,1 out of 10,4 out of 10,1 out of 10,1 out of 10,5 out of 10,2 out of 9,2 out of 9,1 out of 9,3 out of 9,4 out of 9,4 out of 9,2 out of 9,5 out of 9,2 out of 10,2 out of 10,1 out of 10,3 out of 10,4 out of 10,4 out of 10,2 out of 10,5 out of 10
390031,2014,0 out of 10,0 out of 10,6 out of 10,1 out of 10,5 out of 10,2 out of 10,0 out of 10,7 out of 10,0 out of 9,2 out of 9,6 out of 9,2 out of 9,4 out of 9,5 out of 9,3 out of 9,5 out of 9,0 out of 10,2 out of 10,6 out of 10,2 out of 10,5 out of 10,5 out of 10,3 out of 10,7 out of 10
390031,2015,0 out of 10,0 out of 10,3 out of 10,1 out of 10,4 out of 10,5 out of 10,4 out of 10,5 out of 10,2 out of 9,0 out of 9,0 out of 9,1 out of 9,0 out of 9,6 out of 9,2 out of 9,0 out of 9,2 out of 10,0 out of 10,3 out of 10,1 out of 10,4 out of 10,6 out of 10,4 out of 10,5 out of 10
