ProviderId,DataYear,MId_60_PTId_7_ProcedureVolume,MId_60_PTId_1_ProcedureVolume,MId_60_PTId_4_ProcedureVolume,MId_60_PTId_2_ProcedureVolume,MId_60_PTId_5_ProcedureVolume,MId_60_PTId_8_ProcedureVolume,MId_60_PTId_9_ProcedureVolume,MId_60_PTId_3_ProcedureVolume,MId_60_PTId_6_ProcedureVolume
450424,2014,NULL,265,513,643,1298,NULL,2029,3468,55
450424,2015,0,301,254,692,1052,23,2078,2459,138
450424,2016,17,285,399,800,797,142,809,3333,162
450431,2014,NULL,1363,223,41,1016,NULL,175,1222,52
450431,2015,1656,1160,215,44,1073,0,121,1160,23
450431,2016,544,440,165,64,1139,238,1057,1262,96
450447,2014,NULL,89,155,533,94,NULL,18,1521,5
450447,2015,36,14,14,462,0,0,0,6,0
450447,2016,13,55,131,562,74,59,31,1288,15
450451,2014,NULL,0,188,124,113,NULL,203,595,0
450451,2015,1,6,61,64,13,0,2,271,14
450451,2016,0,10,4,22,30,0,5,646,9
450460,2014,NULL,0,14,0,0,NULL,0,0,0
450460,2015,0,0,0,0,0,0,0,0,0
450460,2016,0,0,0,0,0,0,0,0,0
450462,2014,NULL,657,326,201,189,NULL,79,401,3
450462,2015,188,677,311,220,155,84,86,427,31
450462,2016,190,686,225,80,158,83,69,785,26
450465,2014,NULL,63,54,208,72,NULL,10,796,864
450465,2015,7,40,20,167,52,4,9,463,501
450465,2016,8,9,46,181,90,18,29,838,819
450469,2014,NULL,355,37,93,87,NULL,50,885,55
450469,2015,13,241,40,0,63,19,681,599,75
450469,2016,16,39,38,0,111,18,69,595,61
450475,2014,NULL,1,7,8,31,NULL,8,128,19
450475,2015,2,3,0,0,15,1,0,103,31
450475,2016,0,1,11,0,45,0,1,175,13
450484,2014,NULL,90,438,196,702,NULL,0,64,7
450484,2015,14,228,267,215,778,21,912,230,623
450484,2016,25,91,271,235,444,43,85,270,739
450488,2014,NULL,0,0,0,0,NULL,0,0,0
450488,2015,0,0,0,0,0,0,0,0,0
450488,2016,0,0,0,0,0,0,0,0,0
450489,2014,NULL,3,17,0,44,NULL,7,223,29
450489,2015,1,0,0,0,4,0,2,214,0
450489,2016,1,0,6,0,18,0,10,89,0
450497,2014,NULL,2,4,0,0,NULL,18,281,20
450497,2015,30,8,3,0,2,0,18,178,16
450497,2016,0,6,5,0,22,0,23,34,0
450498,2014,NULL,0,0,62,43,NULL,155,76,0
450498,2015,10,0,0,49,0,0,0,70,0
450498,2016,4,0,0,37,27,0,64,48,0
450508,2014,NULL,323,104,0,27,NULL,33,290,0
450508,2015,1,296,134,0,126,25,1284,1606,12
450508,2016,6,364,92,0,104,23,1301,1414,28
450518,2014,NULL,345,393,0,890,NULL,1401,4294,1556
450518,2015,4,420,387,0,566,11,1722,2872,1573
450518,2016,3,60,305,0,369,33,775,4488,1824
450537,2014,NULL,97,60,0,334,NULL,8,968,414
450537,2015,78,126,89,0,329,35,36,780,93
450537,2016,75,158,70,0,307,74,93,1077,87
450539,2014,NULL,18,65,466,61,NULL,12,1189,0
450539,2015,0,0,299,476,4,2,0,1059,0
450539,2016,11,21,73,502,141,9,799,1033,34
450558,2014,NULL,225,303,0,1775,NULL,2038,4459,9
450558,2015,37,267,188,0,1384,0,2708,3583,59
450558,2016,33,32,223,0,700,18,91,3688,66
450563,2014,NULL,103,357,0,357,NULL,31,731,6
450563,2015,68,120,397,0,407,16,43,615,54
450563,2016,89,101,202,0,453,67,44,898,64
450565,2014,NULL,65,163,69,344,NULL,644,846,0
450565,2015,82,0,212,99,380,8,115,777,43
450565,2016,136,0,82,187,605,0,147,45,0
450571,2014,NULL,360,222,1352,711,NULL,460,4207,1098
450571,2015,287,402,260,1371,749,59,617,4083,1023
450571,2016,122,678,240,1439,2165,127,1869,4916,1194
450573,2014,NULL,0,74,0,172,NULL,138,204,0
450573,2015,154,7,31,0,152,0,183,32,2
450573,2016,0,0,62,0,155,0,140,30,1
450578,2014,NULL,0,0,0,0,NULL,0,0,0
450578,2015,0,0,0,0,0,0,0,0,0
450578,2016,0,0,0,0,0,0,0,0,0
450580,2014,NULL,0,10,5,124,NULL,6,205,0
450580,2015,28,8,22,2,72,11,103,189,19
450580,2016,0,0,0,0,0,0,0,0,0
450584,2014,NULL,10,0,0,1,NULL,4,602,0
450584,2015,0,0,0,0,0,0,0,0,0
450584,2016,0,9,2,0,0,0,31,514,0
450586,2014,NULL,6,0,0,54,NULL,268,101,0
450586,2015,1,2,0,0,77,2,413,55,12
450586,2016,0,1,1,0,11,2,140,29,11
450587,2014,NULL,106,143,102,267,NULL,870,2506,152
450587,2015,14,185,202,118,531,7,1628,1449,148
450587,2016,30,166,293,189,243,17,1233,2471,185
450591,2014,NULL,33,32,523,80,NULL,23,321,270
450596,2014,NULL,426,333,0,508,NULL,674,1337,697
450596,2015,11,72,33,0,561,11,859,809,919
450596,2016,7,53,105,64,341,37,41,1368,1365
450597,2014,NULL,0,51,62,437,NULL,622,391,462
450597,2015,0,2,33,62,43,1,8,204,77
450597,2016,0,5,41,62,28,0,7,215,133
450604,2014,NULL,433,478,465,1074,NULL,227,569,489
450604,2015,31,36,216,473,685,2,511,193,28
450604,2016,49,50,78,509,473,1,25,163,113
450605,2014,NULL,0,0,0,1,NULL,2,427,0
450605,2015,13,4,0,0,3,2,2,242,0
450605,2016,1,6,0,0,20,2,3,354,1
450610,2014,NULL,1384,699,3692,763,NULL,345,3692,1210
450610,2015,323,1223,698,440,990,140,411,3009,1218
450610,2016,363,1038,694,462,1109,344,568,4792,1381
450617,2014,NULL,972,401,251,1028,NULL,947,1499,78
450617,2015,1898,868,399,236,702,0,1471,1426,159
450617,2016,219,740,465,209,837,165,3855,1490,187
450620,2014,NULL,0,0,0,0,NULL,4,28,14
450620,2015,0,0,0,0,0,0,0,0,27
450620,2016,1,0,0,0,0,0,46,82,48
450634,2014,NULL,770,198,0,199,NULL,11,653,11
450634,2015,61,657,159,0,224,0,19,555,34
450634,2016,25,399,154,0,260,50,42,399,39
450638,2014,NULL,104,1233,777,655,NULL,1557,797,65
450638,2015,124,368,633,613,1202,53,3141,1924,387
450638,2016,139,379,523,629,427,130,741,2971,375
450639,2014,NULL,441,122,0,454,NULL,18,478,20
450639,2015,95,486,109,0,331,35,27,444,76
450639,2016,92,588,97,0,333,36,39,357,88
450641,2014,NULL,0,0,0,0,NULL,19,135,120
450641,2015,2,0,0,0,0,0,0,0,0
450641,2016,0,18,190,0,0,0,2,143,184
450643,2014,NULL,108,83,190,39,NULL,83,1555,9
450643,2015,102,246,74,249,27,12,142,1050,13
450643,2016,57,162,44,192,21,10,106,1175,5
450644,2014,NULL,281,109,0,1592,NULL,244,934,114
450644,2015,487,312,145,0,1228,0,344,826,212
450644,2016,47,259,152,0,1203,35,780,1018,331
450647,2014,NULL,978,741,0,184,NULL,2511,2579,183
450647,2015,1512,916,692,0,314,0,2713,1789,170
450647,2016,103,695,705,0,708,317,5468,1370,212
450651,2014,NULL,452,116,0,616,NULL,1192,2860,165
450651,2015,645,343,100,0,319,0,2176,2945,201
450651,2016,271,256,98,0,667,166,3147,2721,407
450653,2014,NULL,13,38,0,58,NULL,17,641,0
450653,2015,3,9,48,0,12,0,13,417,2
450653,2016,0,4,33,0,48,0,35,552,10
450654,2014,NULL,1,0,0,3,NULL,0,958,22
450654,2015,4,0,26,0,1,0,5,970,0
450654,2016,2,5,4,0,0,0,13,1031,0
450656,2014,NULL,86,118,0,228,NULL,382,310,52
450656,2015,795,493,249,0,314,33,0,426,0
450656,2016,12,130,150,0,330,23,1957,382,77
450658,2014,NULL,0,0,0,28,NULL,15,209,0
450658,2015,0,0,0,0,35,0,10,215,0
450658,2016,0,0,0,0,40,0,7,162,0
450659,2014,NULL,195,390,52,331,NULL,255,1373,142
450659,2015,20,272,220,41,285,27,274,1311,74
450659,2016,19,265,374,41,198,22,55,1558,84
450661,2014,NULL,71,238,103,714,NULL,972,847,270
450661,2015,26,196,151,104,439,13,959,639,159
450661,2016,34,189,130,95,192,46,210,682,282
450662,2014,NULL,395,46,320,220,NULL,655,1689,22
450662,2015,405,441,57,340,314,0,816,2147,102
450662,2016,20,477,51,218,137,72,266,2299,120
450668,2014,NULL,346,165,163,824,NULL,1050,1626,94
450668,2015,61,310,51,220,820,68,867,1219,85
450668,2016,97,218,196,195,543,252,220,1658,87
450669,2014,NULL,69,58,0,158,NULL,2,396,77
450669,2015,802,74,50,0,250,0,5,773,49
450669,2016,40,81,116,0,360,47,185,1201,197
450670,2014,NULL,255,250,140,1207,NULL,324,3203,136
450670,2015,34,329,504,100,1682,22,1986,2482,104
450670,2016,43,189,370,314,1131,64,1226,3197,266
450672,2014,NULL,570,4,0,200,NULL,16,2828,154
450672,2015,35,416,4,0,150,0,13,2609,82
450672,2016,45,196,75,0,120,54,187,2524,104
450674,2014,NULL,29,700,0,24,NULL,20,95,0
450674,2015,1303,63,621,0,27,0,35,108,0
450674,2016,280,82,612,0,6,0,142,109,0
450675,2014,NULL,252,115,0,136,NULL,35,2380,0
450675,2015,278,121,149,0,113,0,29,2116,5
450675,2016,42,133,167,0,170,50,112,2286,49
450677,2014,NULL,146,140,920,1301,NULL,1182,2368,11
450677,2015,23,364,189,1629,716,239,3069,2501,549
450677,2016,27,98,127,1840,301,119,209,3404,59
450678,2014,NULL,308,216,0,613,NULL,1928,1509,311
450678,2015,36,192,48,0,470,7,1991,1134,683
450678,2016,48,216,298,0,327,52,2360,1168,144
450684,2014,NULL,263,190,0,70,NULL,92,2599,82
450684,2015,49,288,211,0,112,54,96,490,51
450684,2016,67,195,125,0,170,72,111,845,158
450686,2014,NULL,49559,2306,1664,3654,NULL,1301,6667,1193
450686,2015,81,544,393,860,643,61,554,3615,257
450686,2016,82,656,424,1017,911,85,456,3828,551
450688,2014,NULL,461,52,0,239,NULL,83,162,10
450688,2015,10,220,30,0,144,32,1385,220,69
450688,2016,0,0,0,0,0,0,0,0,0
450690,2014,NULL,91,26,0,4,NULL,3,1277,0
450690,2015,31,152,71,0,493,68,487,1405,9
450690,2016,35,189,85,0,407,80,441,2608,7
450694,2014,NULL,2,0,91,11,NULL,2,82,0
450694,2015,75,5,0,135,11,0,3,213,33
450694,2016,3,6,94,152,8,1,8,144,39
450697,2014,NULL,79,220,97,1393,NULL,1810,372,665
450697,2015,1,60,141,111,626,11,1437,214,84
450697,2016,1,36,99,125,381,19,96,328,91
450698,2014,NULL,0,2,0,0,NULL,0,10,0
450698,2015,0,0,0,0,0,0,0,26,0
450698,2016,0,0,0,0,0,0,0,0,0
450702,2014,NULL,451,482,102,1184,NULL,1249,4469,932
450702,2015,57,340,231,94,745,59,1050,2283,1031
450702,2016,135,264,456,62,362,189,512,4450,1304
450709,2014,NULL,158,52,85,405,NULL,180,467,39
450709,2015,57,115,68,85,434,8,228,468,57
450709,2016,0,142,33,0,226,21,372,1170,3
450711,2014,NULL,602,54,0,94,NULL,108,1516,119
450711,2015,323,709,51,0,78,0,91,1412,64
450711,2016,61,536,122,1158,254,19,210,1420,195
450713,2014,NULL,381,205,0,1059,NULL,138,673,14
450713,2015,581,300,210,0,969,0,116,828,7
450713,2016,84,183,209,0,1243,253,659,912,42
450716,2014,NULL,168,281,234,1118,NULL,2397,2824,446
450716,2015,30,162,195,353,958,14,2573,1744,646
450716,2016,35,81,202,242,231,35,2786,2865,222
450718,2014,NULL,237,112,0,80,NULL,145,697,19
450718,2015,572,192,96,0,125,0,135,515,8
450718,2016,84,305,97,0,405,126,868,606,36
450723,2014,NULL,84,102,0,122,NULL,5,1047,0
450723,2015,74,186,94,0,218,2,103,852,6
450723,2016,111,137,76,0,263,102,71,1604,12
450730,2014,NULL,94,275,171,139,NULL,557,3187,96
450730,2015,24,93,236,143,158,13,127,1855,95
450730,2016,44,130,117,116,187,26,55,3710,133
450742,2014,NULL,205,229,0,1112,NULL,3515,2576,132
450742,2015,33,199,76,0,963,22,4737,1804,71
450742,2016,40,211,318,0,395,124,2819,2718,179
450743,2014,NULL,108,85,0,64,NULL,27,300,2
450743,2015,0,284,64,0,63,59,39,261,7
450743,2016,5,192,60,0,54,16,21,215,3
450746,2014,NULL,0,0,0,0,NULL,0,0,0
450746,2015,0,0,0,0,0,0,0,0,0
450746,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
450747,2014,NULL,127,326,0,1372,NULL,975,1004,118
450747,2015,10,641,83,0,345,0,1464,742,105
450747,2016,6,944,58,0,322,9,1864,1427,48
450749,2014,NULL,0,0,0,20,NULL,8,78,0
450749,2015,0,0,0,0,0,0,0,0,0
450749,2016,0,0,0,0,0,0,0,0,0
450754,2014,NULL,2,0,13,322,NULL,61,274,284
450754,2015,0,1,0,18,8,0,0,193,290
450754,2016,2,3,1,10,1,0,3,375,285
450755,2014,NULL,0,0,0,0,NULL,65,248,0
450755,2015,0,0,0,0,0,0,21,266,0
450755,2016,0,0,4,0,1,0,10,126,0
450766,2014,NULL,225,342,0,510,NULL,443,57,532
450766,2015,1823,189,427,0,862,87,1043,90,187
450766,2016,437,259,457,0,897,35,799,41,255
450771,2014,NULL,67,167,0,66,NULL,40,152,1
450771,2015,3,116,155,0,49,2,21,380,21
450771,2016,2,75,98,0,49,2,5,380,21
450774,2014,NULL,55,60,304,1261,NULL,11,3302,2569
450774,2015,243,53,13,108,1402,0,12,3695,1963
450774,2016,164,32,9,0,1058,0,13,3051,1712
450775,2014,NULL,320,148,0,601,NULL,150,2033,76
450775,2015,173,312,159,0,905,0,314,985,66
450775,2016,38,190,191,0,912,52,857,1661,91
450779,2014,NULL,325,275,0,267,NULL,18,185,8
450779,2015,27,153,230,0,233,54,14,145,34
450779,2016,39,101,142,0,392,35,14,130,28
450780,2014,NULL,17,0,32,976,NULL,22,0,428
450780,2015,1,18,0,11,996,0,40,2,298
450780,2016,6,39,0,30,977,0,36,0,385
450788,2014,NULL,1056,469,0,538,NULL,58,1305,40
450788,2015,525,732,493,0,561,0,39,1613,53
450788,2016,68,390,477,0,420,132,843,1566,268
450795,2014,NULL,12,0,0,0,NULL,35,156,0
450796,2014,NULL,16,2,424,518,NULL,37,2,1377
450796,2015,1746,16,1,297,428,0,21,2,739
450796,2016,0,0,2,70,365,0,12,6,510
450797,2014,NULL,0,25,42,40,NULL,74,1648,878
450797,2015,15,0,10,38,294,0,51,1402,712
450797,2016,6815,0,2815,0,59417,0,1277,30376,28297
450801,2014,NULL,501,31,0,55,NULL,1,1610,1463
450801,2015,0,535,104,0,131,43,20,614,1398
450801,2016,0,461,65,0,113,57,3,848,1525
450803,2014,NULL,125,112,39,792,NULL,52,81,0
450803,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
450803,2016,871,14,170,18,574,67,155,141,112
450804,2014,NULL,6,0,0,3965,NULL,49,0,6553
450804,2015,9,10,0,0,4250,0,59,0,6187
450804,2016,0,3,0,0,4285,0,75,0,6647
450808,2014,NULL,0,0,945,872,NULL,0,2563,0
450808,2015,154,0,0,264,612,0,5,2516,2436
450808,2016,115,0,28,6,269,0,11,1153,720
450809,2014,NULL,369,188,0,3222,NULL,121,1185,21
450809,2015,767,327,162,0,3165,0,126,1232,38
450809,2016,90,327,252,0,2796,251,207,1209,184
450820,2014,NULL,497,518,41,2606,NULL,158,155,822
450820,2015,0,394,85,0,313,83,2582,1163,65
450820,2016,144,269,598,39,1004,8,56,242,1256
450822,2014,NULL,91,187,0,107,NULL,40,1233,20
450822,2015,506,81,175,0,90,0,58,1333,33
450822,2016,58,133,147,0,70,9,102,1363,47
450825,2014,NULL,5,0,140,399,NULL,17,333,345
450825,2015,1,4,4,145,366,0,25,553,367
450825,2016,0,3,15,249,348,1,14,287,376
450827,2014,NULL,65,331,881,486,NULL,4,397,62
450827,2015,64,65,475,887,363,2,13,50,207
450827,2016,35,85,296,850,246,10,152,32,147
450828,2014,NULL,99,22,0,235,NULL,2,617,0
450828,2015,0,84,0,0,85,0,2551,423,0
450828,2016,0,137,0,0,195,0,4377,672,10
450831,2014,NULL,0,0,0,47,NULL,0,76,296
450831,2015,0,0,2,0,146,0,0,110,289
450831,2016,11,0,2,0,131,0,0,79,348
450832,2014,NULL,30,28,101,227,NULL,20,533,1
450833,2014,NULL,17,246,0,364,NULL,398,185,111
450833,2015,0,13,104,0,220,0,373,129,125
450833,2016,2,7,273,0,50,0,35,151,2
450834,2014,NULL,0,72,634,1097,NULL,110,223,39
450834,2015,1,2,26,616,363,0,9,33,72
450834,2016,0,3,8,602,592,0,22,8,122
450840,2014,NULL,33,141,0,183,NULL,26,403,36
450840,2015,41,37,145,0,120,15,26,276,56
450840,2016,48,49,65,0,79,5,27,298,60
450844,2014,NULL,260,401,15,1249,NULL,2816,2152,329
450844,2015,22,106,241,25,540,9,55,2918,332
450844,2016,17,102,221,14,598,14,53,2994,266
450845,2014,NULL,0,0,0,0,NULL,0,0,0
450845,2015,0,0,0,0,0,0,0,0,0
450845,2016,0,0,114,0,959,0,9,0,1103
450847,2014,NULL,106,159,77,267,NULL,83,77,125
450847,2015,20,152,168,74,224,29,175,788,34
450847,2016,39,126,142,84,360,56,145,727,51
450848,2014,NULL,19,57,0,765,NULL,79,360,19
450848,2015,28,39,78,0,839,68,90,370,27
450848,2016,73,45,101,0,918,62,106,549,63
450851,2014,NULL,2003,34,0,1,NULL,14,14,1
450851,2015,0,1027,0,0,0,0,24,7,0
450851,2016,0,266,0,0,1,0,22,10,0
450853,2014,NULL,4,919,0,1352,NULL,339,1073,701
450853,2015,0,14,976,0,1435,0,272,770,1061
450853,2016,9,12,627,0,1467,0,36,1042,1117
450855,2014,NULL,64,58,0,429,NULL,173,1406,32
450855,2015,2,14,82,0,416,1,68,711,25
450855,2016,8,33,213,0,771,2,27,1378,52
450856,2014,NULL,0,0,0,402,NULL,0,0,0
450856,2015,0,0,0,0,402,0,0,0,0
450856,2016,0,0,0,0,412,0,0,0,0
450860,2014,NULL,7,0,0,997,NULL,13,2611,1320
450860,2015,14,0,0,0,985,0,6,2257,934
450860,2016,1,16,0,0,836,0,7,1041,527
450862,2014,NULL,575,172,0,108,NULL,360,2537,216
450862,2015,138,577,192,0,375,88,867,2504,166
450862,2016,166,493,228,0,392,193,789,3289,280
450864,2014,NULL,0,2,0,2490,NULL,14,0,13056
450864,2015,0,0,2,0,2248,0,18,0,9979
450864,2016,0,0,0,0,2294,0,25,0,11291
450865,2014,NULL,1,124,0,320,NULL,838,789,0
450865,2015,9,7,23,0,185,0,836,295,72
450865,2016,2,3,19,0,196,0,732,328,54
450867,2014,NULL,61,467,112,532,NULL,1764,1574,30
450867,2015,105,97,482,84,500,28,1373,829,106
450867,2016,124,101,742,76,340,12,966,979,102
450869,2014,NULL,288,501,81,392,NULL,273,11909,310
450869,2015,23,2184,523,38,553,36,3576,9440,429
450869,2016,170,2227,984,3350,1226,181,2870,10617,806
450871,2014,NULL,18,108,0,635,NULL,212,15,6
450871,2015,689,0,225,0,506,0,0,0,126
450871,2016,53,0,50,0,146,0,0,0,29
450872,2014,NULL,129,1211,0,271,NULL,11,533,1025
450872,2015,132,176,2169,0,162,0,119,678,1049
450872,2016,114,131,936,0,73,0,54,1210,855
450874,2014,NULL,2,86,1114,152,NULL,2,32,0
450874,2015,4,3,105,1236,422,0,12,26,1029
450874,2016,142,0,230,2249,513,0,0,0,75
450875,2014,NULL,18,22,0,2175,NULL,5,2,13
450875,2015,1,11,10,0,2696,0,92,58,4866
450875,2016,1,45,4,0,3241,0,44,111,8102
450876,2014,NULL,2904,18,0,0,NULL,0,5,0
450876,2015,7,38,6,0,157,0,0,0,0
450876,2016,10,42,11,0,360,0,0,0,0
450877,2014,NULL,0,336,0,349,NULL,153,2358,0
450877,2015,3368,0,3,0,843,0,170,3341,0
450877,2016,3154,0,0,0,680,0,81,2219,43
450880,2014,NULL,51,161,0,1303,NULL,20,68,1083
450880,2015,1,29,203,0,1545,0,30,70,903
450880,2016,2973,0,296,0,1929,0,1795,10,473
450883,2014,NULL,35,76,0,745,NULL,86,578,1819
450883,2015,0,12,113,0,693,0,0,747,1325
450883,2016,1,16,187,0,611,0,8,472,1035
450884,2014,NULL,0,0,0,0,NULL,0,0,0
450885,2014,NULL,78,243,0,575,NULL,953,1347,90
450885,2015,26,64,55,0,417,23,779,914,157
450885,2016,14,67,195,0,162,44,153,1409,299
450888,2014,NULL,0,21,0,1335,NULL,32,120,1387
450888,2015,106,0,35,0,1025,0,50,88,1018
450888,2016,110,0,34,0,1094,0,176,114,1573
450889,2014,NULL,0,386,0,3236,NULL,3,1,3948
450889,2015,0,0,37,0,1501,0,4,10,0
450889,2016,28,0,272,236,4071,0,982,0,159
450890,2014,NULL,155,245,11,318,NULL,36,1075,6
450890,2015,190,133,346,7,292,24,96,1008,70
450890,2016,240,222,229,1,429,36,113,1271,92
450891,2014,NULL,27,269,289,1029,NULL,17,1227,3536
450891,2015,124,18,279,353,845,7,13,1213,3142
450891,2016,121,24,237,379,499,6,14,668,2308
450893,2014,NULL,35,62,0,396,NULL,1489,742,1193
450893,2015,0,0,0,0,0,0,0,0,0
450893,2016,0,61,0,0,5,0,1,1,0
450894,2014,NULL,3,107,0,1482,NULL,35,392,858
450894,2015,0,0,103,0,1136,0,72,571,548
450894,2016,0,3,72,0,1695,0,41,672,697
451301,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451301,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451301,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451307,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451307,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451311,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451311,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451311,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451320,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451320,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451320,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451323,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451323,2015,3,1,0,30,1,0,11,265,0
451323,2016,5,4,0,54,7,0,106,509,0
451330,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451338,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451342,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451342,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451342,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451343,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451343,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451343,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451344,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451344,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451344,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451350,2014,NULL,0,0,0,0,NULL,0,0,0
451350,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451350,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451351,2014,NULL,0,0,0,0,NULL,0,0,0
451351,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451351,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451353,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451353,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451353,2016,0,0,0,0,0,0,0,0,0
451354,2014,NULL,Not Available,Not Available,Not Available,Not Available,NULL,Not Available,Not Available,Not Available
451354,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
451354,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
